seconds,x,z,yaw_radians,speed_mps,distance_m,step_distance_m
6.38333,-3.58896,1.30358,-2.88156,0.778503,5.48808,0.0132528
6.4,-3.58569,1.31585,-2.88156,0.745169,5.50077,0.0126973
6.41667,-3.58257,1.32758,-2.88156,0.711836,5.51291,0.0121417
6.43333,-3.57959,1.33878,-2.88156,0.678503,5.5245,0.0115861
6.45,-3.57676,1.34944,-2.88156,0.645169,5.53553,0.0110306
6.46667,-3.57406,1.35956,-2.88156,0.611836,5.54601,0.010475
6.48333,-3.57151,1.36915,-2.88156,0.578502,5.55593,0.00991944
6.5,-3.5691,1.3782,-2.88156,0.545169,5.56529,0.00936397
6.51667,-3.56684,1.38671,-2.88156,0.511836,5.5741,0.00880838
6.53333,-3.56472,1.39468,-2.88156,0.478502,5.58235,0.00825279
6.55,-3.56274,1.40212,-2.88156,0.445169,5.59005,0.00769732
6.56667,-3.5609,1.40902,-2.88156,0.411836,5.59719,0.00714174
6.58333,-3.55921,1.41539,-2.88156,0.378502,5.60378,0.00658615
6.6,-3.55766,1.42122,-2.88156,0.345169,5.60981,0.00603061
6.61667,-3.55625,1.42651,-2.88156,0.311836,5.61528,0.00547503
6.63333,-3.55499,1.43126,-2.88155,0.278502,5.6202,0.00491944
6.65,-3.55386,1.43548,-2.88155,0.245169,5.62457,0.00436397
6.66667,-3.55288,1.43916,-2.88154,0.211836,5.62837,0.00380838
6.68333,-3.55205,1.4423,-2.88154,0.178502,5.63163,0.00325279
6.7,-3.55135,1.44491,-2.88154,0.145169,5.63432,0.00269721
6.71667,-3.5508,1.44698,-2.88154,0.111836,5.63647,0.00214174
6.73333,-3.5504,1.44851,-2.88155,0.0785024,5.63805,0.00158615
6.75,-3.55013,1.44951,-2.88162,0.0451691,5.63908,0.00103061
6.76667,-3.55001,1.44997,-2.88153,0.0118357,5.63956,0.000475027
6.78333,-3.55,1.45,-2.87923,0,5.63959,3.49316e-05
6.8,-3.55,1.45,-2.83257,0,5.63959,0
6.81667,-3.55,1.45,-2.7859,0,5.63959,0
6.83333,-3.55,1.45,-2.73923,0,5.63959,0
6.85,-3.55,1.45,-2.69257,0,5.63959,0
6.86667,-3.55,1.45,-2.6459,0,5.63959,0
6.88333,-3.55,1.45,-2.59923,0,5.63959,0
6.9,-3.55,1.45,-2.55257,0,5.63959,0
6.91667,-3.55,1.45,-2.5059,0,5.63959,0
6.93333,-3.55,1.45,-2.45923,0,5.63959,0
6.95,-3.55,1.45,-2.41257,0,5.63959,0
6.96667,-3.55,1.45,-2.3659,0,5.63959,0
6.98333,-3.5498,1.4501,-2.31923,0.0266667,5.63981,0.000222311
7,-3.5492,1.4504,-2.27257,0.0533333,5.64048,0.000666667
7.01667,-3.54821,1.45089,-2.2259,0.08,5.64159,0.00111102
7.03333,-3.54682,1.45159,-2.17923,0.106667,5.64315,0.00155564
7.05,-3.54503,1.45248,-2.13257,0.133333,5.64515,0.002
7.06667,-3.54284,1.45358,-2.0859,0.16,5.64759,0.00244436
7.08333,-3.54026,1.45487,-2.03923,0.186667,5.65048,0.00288898
7.1,-3.53728,1.45636,-2.03444,0.213333,5.65381,0.00333333
7.11667,-3.5339,1.45805,-2.03444,0.24,5.65759,0.00377769
7.13333,-3.53012,1.45994,-2.03444,0.266667,5.66181,0.00422231
7.15,-3.52595,1.46203,-2.03444,0.293333,5.66648,0.00466667
7.16667,-3.52138,1.46431,-2.03444,0.32,5.67159,0.00511102
7.18333,-3.51641,1.4668,-2.03444,0.346667,5.67715,0.00555565
7.2,-3.51104,1.46948,-2.03444,0.373333,5.68315,0.006
7.21667,-3.50528,1.47236,-2.03444,0.4,5.68959,0.00644436
7.23333,-3.49912,1.47544,-2.03444,0.426667,5.69648,0.00688898
7.25,-3.49256,1.47872,-2.03444,0.453333,5.70381,0.00733333
7.26667,-3.4856,1.4822,-2.03444,0.48,5.71159,0.00777769
7.28333,-3.47825,1.48588,-2.03444,0.506667,5.71981,0.00822231
7.3,-3.4705,1.48975,-2.03444,0.533333,5.72848,0.00866667
7.31667,-3.46235,1.49383,-2.03444,0.56,5.73759,0.00911102
7.33333,-3.4538,1.4981,-2.03444,0.586667,5.74715,0.00955565
7.35,-3.44485,1.50257,-2.03444,0.613333,5.75715,0.01
7.36667,-3.43551,1.50724,-2.03444,0.64,5.76759,0.0104444
7.38333,-3.42577,1.51211,-2.03444,0.666667,5.77848,0.010889
7.4,-3.41564,1.51718,-2.03444,0.693333,5.78981,0.0113333
7.41667,-3.4051,1.52245,-2.03444,0.72,5.80159,0.0117777
7.43333,-3.39417,1.52792,-2.03444,0.746666,5.81381,0.0122223
7.45,-3.38286,1.53357,-2.03444,0.770823,5.82646,0.0126459
7.46667,-3.37162,1.53919,-2.03444,0.73749,5.83903,0.0125694
7.48333,-3.36087,1.54456,-2.03444,0.704156,5.85104,0.0120136
7.5,-3.35062,1.54969,-2.03444,0.670823,5.8625,0.0114581
7.51667,-3.34087,1.55456,-2.03444,0.63749,5.8734,0.0109026
7.53333,-3.33162,1.55919,-2.03444,0.604156,5.88375,0.0103471
7.55,-3.32286,1.56357,-2.03444,0.570823,5.89354,0.00979155
7.56667,-3.3146,1.5677,-2.03444,0.53749,5.90278,0.00923604
7.58333,-3.30683,1.57158,-2.03444,0.504156,5.91146,0.00868026
7.6,-3.29957,1.57522,-2.03444,0.470823,5.91958,0.00812475
7.61667,-3.2928,1.5786,-2.03444,0.43749,5.92715,0.00756924
7.63333,-3.28652,1.58174,-2.03444,0.404157,5.93417,0.00701373
7.65,-3.28075,1.58463,-2.03444,0.370823,5.94062,0.00645822
7.66667,-3.27547,1.58727,-2.03444,0.33749,5.94653,0.00590271
7.68333,-3.27069,1.58966,-2.03444,0.304157,5.95187,0.00534693
7.7,-3.2664,1.5918,-2.03444,0.270823,5.95666,0.00479142
7.71667,-3.26261,1.59369,-2.03444,0.237491,5.9609,0.00423591
7.73333,-3.25932,1.59534,-2.03444,0.204158,5.96458,0.00368039
7.75,-3.25653,1.59674,-2.03444,0.170824,5.96771,0.00312488
7.76667,-3.25423,1.59789,-2.03444,0.137491,5.97027,0.00256937
7.78333,-3.25243,1.59879,-2.03444,0.104158,5.97229,0.00201386
7.8,-3.25112,1.59944,-2.03444,0.0708245,5.97375,0.00145808
7.81667,-3.25031,1.59984,-2.03444,0.0374911,5.97465,0.000902572
7.83333,-3.25,1.6,-2.03444,0.00415779,5.975,0.000347061
7.85,-3.25,1.6,-1.98778,0,5.975,0
7.86667,-3.25,1.6,-1.94111,0,5.975,0
7.88333,-3.25,1.6,-1.89444,0,5.975,0
7.9,-3.24978,1.6,-1.84778,0.0266667,5.97522,0.000222206
7.91667,-3.24911,1.6,-1.80111,0.0533333,5.97588,0.000666618
7.93333,-3.248,1.6,-1.75444,0.08,5.977,0.00111103
7.95,-3.24645,1.6,-1.70778,0.106667,5.97855,0.00155544
7.96667,-3.24445,1.6,-1.66111,0.133333,5.98055,0.00200009
7.98333,-3.242,1.6,-1.61444,0.16,5.983,0.00244451
8,-3.23911,1.6,-1.5708,0.186667,5.98588,0.00288892
8.01667,-3.23578,1.6,-1.5708,0.213333,5.98922,0.00333333
8.03333,-3.232,1.6,-1.5708,0.24,5.993,0.00377774
8.05,-3.22778,1.6,-1.5708,0.266667,5.99722,0.00422215
8.06667,-3.22312,1.6,-1.5708,0.293333,6.00188,0.00466657
8.08333,-3.218,1.6,-1.5708,0.32,6.00699,0.00511122
8.1,-3.21245,1.6,-1.5708,0.346667,6.01255,0.00555563
8.11667,-3.20645,1.6,-1.5708,0.373333,6.01855,0.00600004
8.13333,-3.2,1.6,-1.5708,0.4,6.02499,0.00644445
8.15,-3.19311,1.6,-1.5708,0.426667,6.03188,0.00688887
8.16667,-3.18578,1.6,-1.5708,0.453333,6.03922,0.00733328
8.18333,-3.178,1.6,-1.5708,0.48,6.04699,0.00777769
8.2,-3.16978,1.6,-1.5708,0.506667,6.05522,0.00822234
8.21667,-3.16111,1.6,-1.5708,0.533333,6.06388,0.00866675
8.23333,-3.152,1.6,-1.5708,0.56,6.073,0.00911117
8.25,-3.14245,1.6,-1.5708,0.586667,6.08255,0.00955558
8.26667,-3.13245,1.6,-1.5708,0.613333,6.09255,0.00999999
8.28333,-3.122,1.6,-1.5708,0.64,6.103,0.0104444
8.3,-3.11111,1.6,-1.5708,0.666667,6.11388,0.0108888
8.31667,-3.09978,1.6,-1.5708,0.693333,6.12522,0.0113332
8.33333,-3.088,1.6,-1.5708,0.72,6.137,0.0117779
8.35,-3.07578,1.6,-1.5708,0.746666,6.14922,0.0122223
8.36667,-3.06311,1.6,-1.5708,0.773333,6.16189,0.0126667
8.38333,-3.05,1.6,-1.5708,0.8,6.175,0.0131111
8.4,-3.03645,1.6,-1.5708,0.826666,6.18855,0.0135555
8.41667,-3.02245,1.6,-1.5708,0.853333,6.20255,0.0139999
8.43333,-3.008,1.6,-1.5708,0.88,6.217,0.0144444
8.45,-2.99317,1.6,-1.5708,0.9,6.23183,0.0148332
8.46667,-2.97817,1.6,-1.5708,0.9,6.24683,0.0150001
8.48333,-2.96317,1.6,-1.5708,0.9,6.26183,0.0150001
8.5,-2.94817,1.6,-1.5708,0.9,6.27683,0.0150001
8.51667,-2.93317,1.6,-1.5708,0.9,6.29183,0.0150001
8.53333,-2.91817,1.6,-1.5708,0.9,6.30683,0.0150001
8.55,-2.90317,1.6,-1.5708,0.9,6.32183,0.0150001
8.56667,-2.88817,1.6,-1.5708,0.9,6.33683,0.0150001
8.58333,-2.87317,1.6,-1.5708,0.9,6.35183,0.0150001
8.6,-2.85817,1.6,-1.5708,0.9,6.36683,0.0150001
8.61667,-2.84317,1.6,-1.5708,0.9,6.38183,0.0150001
8.63333,-2.82817,1.6,-1.5708,0.9,6.39683,0.0150001
8.65,-2.81317,1.6,-1.5708,0.9,6.41183,0.0150001
8.66667,-2.79817,1.6,-1.5708,0.9,6.42683,0.0150001
8.68333,-2.78317,1.6,-1.5708,0.9,6.44183,0.0150001
8.7,-2.76817,1.6,-1.5708,0.9,6.45683,0.0150001
8.71667,-2.75317,1.6,-1.5708,0.9,6.47184,0.0150001
8.73333,-2.73817,1.6,-1.5708,0.9,6.48684,0.0150001
8.75,-2.72317,1.6,-1.5708,0.9,6.50184,0.0150001
8.76667,-2.70817,1.6,-1.5708,0.9,6.51684,0.0150001
8.78333,-2.69317,1.6,-1.5708,0.9,6.53184,0.0150001
8.8,-2.67817,1.6,-1.5708,0.9,6.54684,0.0150001
8.81667,-2.66317,1.6,-1.5708,0.9,6.56184,0.0150001
8.83333,-2.64817,1.6,-1.5708,0.9,6.57684,0.0150001
8.85,-2.63317,1.6,-1.5708,0.9,6.59184,0.0150001
8.86667,-2.61817,1.6,-1.5708,0.9,6.60684,0.0150001
8.88333,-2.60317,1.6,-1.5708,0.9,6.62184,0.0150001
8.9,-2.58817,1.6,-1.5708,0.9,6.63684,0.0150001
8.91667,-2.57317,1.6,-1.5708,0.9,6.65184,0.0150001
8.93333,-2.55817,1.6,-1.5708,0.9,6.66684,0.0150001
8.95,-2.54317,1.6,-1.5708,0.9,6.68184,0.0150001
8.96667,-2.52817,1.6,-1.5708,0.9,6.69684,0.0150001
8.98333,-2.51317,1.6,-1.5708,0.9,6.71184,0.0150001
9,-2.49817,1.6,-1.5708,0.9,6.72684,0.0150001
9.01667,-2.48317,1.6,-1.5708,0.9,6.74184,0.0150001
9.03333,-2.46817,1.6,-1.5708,0.9,6.75684,0.0150001
9.05,-2.45317,1.6,-1.5708,0.9,6.77184,0.0150001
9.06667,-2.43817,1.6,-1.5708,0.9,6.78684,0.0150001
9.08333,-2.42317,1.6,-1.5708,0.9,6.80184,0.0150001
9.1,-2.40817,1.6,-1.5708,0.9,6.81684,0.0150001
9.11667,-2.39334,1.6,-1.5708,0.879405,6.83167,0.0148284
9.13333,-2.37896,1.6,-1.5708,0.846072,6.84605,0.014379
9.15,-2.36514,1.6,-1.5708,0.812738,6.85987,0.0138235
9.16667,-2.35187,1.6,-1.5708,0.779405,6.87314,0.0132678
9.18333,-2.33916,1.6,-1.5708,0.746071,6.88585,0.0127122
9.2,-2.327,1.6,-1.5708,0.712738,6.89801,0.0121567
9.21667,-2.3154,1.6,-1.5708,0.679405,6.90961,0.0116012
9.23333,-2.30435,1.6,-1.5708,0.646071,6.92066,0.0110457
9.25,-2.29386,1.6,-1.5708,0.612738,6.93115,0.0104902
9.26667,-2.28393,1.6,-1.5708,0.579405,6.94108,0.00993443
9.28333,-2.27455,1.6,-1.5708,0.546071,6.95046,0.00937891
9.3,-2.26573,1.6,-1.5708,0.512738,6.95929,0.00882339
9.31667,-2.25746,1.6,-1.5708,0.479405,6.96755,0.00826788
9.33333,-2.24974,1.6,-1.5708,0.446071,6.97527,0.00771236
9.35,-2.24259,1.6,-1.5708,0.412738,6.98242,0.00715685
9.36667,-2.23599,1.6,-1.5708,0.379405,6.98902,0.0066011
9.38333,-2.22994,1.6,-1.57081,0.346071,6.99507,0.00604558
9.4,-2.22445,1.6,-1.5708,0.312738,7.00056,0.00549006
9.41667,-2.21952,1.6,-1.57081,0.279405,7.00549,0.00493455
9.43333,-2.21514,1.6,-1.57081,0.246071,7.00987,0.00437903
9.45,-2.21131,1.6,-1.57081,0.212738,7.0137,0.00382352
9.46667,-2.20805,1.6,-1.57081,0.179405,7.01696,0.00326777
9.48333,-2.20533,1.6,-1.57081,0.146071,7.01968,0.00271225
9.5,-2.20318,1.6,-1.57082,0.112738,7.02183,0.00215673
9.51667,-2.20158,1.6,-1.57083,0.0794048,7.02343,0.00160122
9.53333,-2.20053,1.6,-1.5708,0.0460714,7.02448,0.0010457
9.55,-2.20004,1.6,-1.5708,0.0127381,7.02497,0.000490189
9.56667,-2.2,1.6,-1.5708,0,7.02501,4.02927e-05
9.58333,-2.2,1.6,-1.52413,0,7.02501,0
9.6,-2.2,1.6,-1.47746,0,7.02501,0
9.61667,-2.2,1.6,-1.4308,0,7.02501,0
9.63333,-2.2,1.6,-1.38413,0,7.02501,0
9.65,-2.2,1.6,-1.33746,0,7.02501,0
9.66667,-2.2,1.6,-1.2908,0,7.02501,0
9.68333,-2.2,1.6,-1.24413,0,7.02501,0
9.7,-2.2,1.6,-1.19746,0,7.02501,0
9.71667,-2.2,1.6,-1.1508,0,7.02501,0
9.73333,-2.2,1.6,-1.10413,0,7.02501,0
9.75,-2.2,1.6,-1.05746,0,7.02501,0
9.76667,-2.2,1.6,-1.0108,0,7.02501,0
9.78333,-2.2,1.6,-0.96413,0,7.02501,0
9.8,-2.2,1.6,-0.917464,0,7.02501,0
9.81667,-2.2,1.6,-0.870797,0,7.02501,0
9.83333,-2.2,1.6,-0.82413,0,7.02501,0
9.85,-2.1999,1.5998,-0.777463,0.0266667,7.02523,0.000222204
9.86667,-2.1996,1.59921,-0.730797,0.0533333,7.0259,0.000666613
9.88333,-2.19911,1.59821,-0.68413,0.08,7.02701,0.00111113
9.9,-2.19841,1.59682,-0.637463,0.106667,7.02857,0.00155554
9.91667,-2.19752,1.59503,-0.590797,0.133333,7.03057,0.00200005
9.93333,-2.19642,1.59284,-0.54413,0.16,7.03301,0.00244446
9.95,-2.19513,1.59026,-0.497463,0.186667,7.0359,0.00288887
9.96667,-2.19364,1.58728,-0.463648,0.213333,7.03923,0.00333339
9.98333,-2.19195,1.5839,-0.463648,0.24,7.04301,0.0037778
10,-2.19006,1.58012,-0.463648,0.266667,7.04723,0.0042222
10.0167,-2.18797,1.57595,-0.463648,0.293333,7.0519,0.00466661
10.0333,-2.18569,1.57138,-0.463648,0.32,7.05701,0.00511113
10.05,-2.1832,1.56641,-0.463648,0.346667,7.06257,0.00555554
10.0667,-2.18052,1.56104,-0.463648,0.373333,7.06857,0.00599995
10.0833,-2.17764,1.55528,-0.463648,0.4,7.07501,0.00644446
10.1,-2.17456,1.54912,-0.463648,0.426667,7.0819,0.00688887
10.1167,-2.17128,1.54256,-0.463648,0.453333,7.08923,0.00733339
10.1333,-2.1678,1.5356,-0.463648,0.48,7.09701,0.0077778
10.15,-2.16412,1.52825,-0.463648,0.506667,7.10523,0.00822221
10.1667,-2.16025,1.5205,-0.463648,0.533333,7.1139,0.00866672
10.1833,-2.15617,1.51235,-0.463648,0.56,7.12301,0.00911113
10.2,-2.1519,1.5038,-0.463648,0.586667,7.13257,0.00955554
10.2167,-2.14743,1.49486,-0.463648,0.613333,7.14256,0.00999995
10.2333,-2.14276,1.48551,-0.463648,0.64,7.15301,0.0104445
10.25,-2.13789,1.47577,-0.463648,0.666667,7.1639,0.0108889
10.2667,-2.13282,1.46564,-0.463648,0.693333,7.17523,0.0113333
10.2833,-2.12755,1.4551,-0.463648,0.72,7.18701,0.0117778
10.3,-2.12209,1.44417,-0.463648,0.746666,7.19923,0.0122222
10.3167,-2.11642,1.43284,-0.463648,0.773333,7.2119,0.0126666
10.3333,-2.11056,1.42111,-0.463648,0.8,7.22501,0.0131111
10.35,-2.1045,1.40899,-0.463648,0.826666,7.23857,0.0135555
10.3667,-2.09823,1.39647,-0.463648,0.853333,7.25257,0.0139999
10.3833,-2.09177,1.38355,-0.463648,0.88,7.26701,0.0144445
10.4,-2.08514,1.37028,-0.463648,0.9,7.28184,0.0148333
10.4167,-2.07843,1.35687,-0.463648,0.9,7.29684,0.015
10.4333,-2.07172,1.34345,-0.463648,0.9,7.31184,0.015
10.45,-2.06502,1.33003,-0.463648,0.9,7.32684,0.015
10.4667,-2.05831,1.31662,-0.463648,0.9,7.34184,0.015
10.4833,-2.0516,1.3032,-0.463648,0.9,7.35684,0.015
10.5,-2.04489,1.28978,-0.463648,0.9,7.37184,0.015
10.5167,-2.03818,1.27637,-0.463648,0.9,7.38684,0.015
10.5333,-2.03148,1.26295,-0.463648,0.9,7.40184,0.015
10.55,-2.02477,1.24953,-0.463648,0.9,7.41684,0.015
10.5667,-2.01806,1.23612,-0.463648,0.9,7.43184,0.015
10.5833,-2.01135,1.2227,-0.463648,0.9,7.44684,0.015
10.6,-2.00464,1.20928,-0.463648,0.9,7.46184,0.015
10.6167,-1.99793,1.19587,-0.463648,0.9,7.47684,0.015
10.6333,-1.99123,1.18245,-0.463648,0.9,7.49184,0.015
10.65,-1.98452,1.16904,-0.463648,0.9,7.50684,0.015
10.6667,-1.97781,1.15562,-0.463648,0.9,7.52184,0.015
10.6833,-1.9711,1.1422,-0.463648,0.9,7.53684,0.015
10.7,-1.96439,1.12879,-0.463648,0.9,7.55184,0.015
10.7167,-1.95769,1.11537,-0.463648,0.9,7.56684,0.015
10.7333,-1.95098,1.10195,-0.463648,0.9,7.58184,0.015
10.75,-1.94427,1.08854,-0.463648,0.9,7.59684,0.015
10.7667,-1.93756,1.07512,-0.463648,0.9,7.61184,0.015
10.7833,-1.93085,1.0617,-0.463648,0.9,7.62684,0.015
10.8,-1.92414,1.04829,-0.463648,0.9,7.64184,0.015
10.8167,-1.91744,1.03487,-0.463648,0.9,7.65684,0.015
10.8333,-1.91073,1.02146,-0.463648,0.9,7.67184,0.015
10.85,-1.90402,1.00804,-0.463648,0.9,7.68684,0.015
10.8667,-1.89731,0.994622,-0.463648,0.9,7.70184,0.015
10.8833,-1.8906,0.981206,-0.463648,0.9,7.71684,0.015
10.9,-1.88389,0.967789,-0.463648,0.9,7.73184,0.015
10.9167,-1.87719,0.954373,-0.463648,0.9,7.74684,0.015
10.9333,-1.87048,0.940957,-0.463648,0.9,7.76184,0.015
10.95,-1.86377,0.92754,-0.463648,0.9,7.77684,0.015
10.9667,-1.85706,0.914124,-0.463648,0.9,7.79184,0.015
10.9833,-1.85035,0.900707,-0.463648,0.9,7.80684,0.015
11,-1.84365,0.887291,-0.463648,0.9,7.82184,0.015
11.0167,-1.83694,0.873875,-0.463648,0.9,7.83684,0.015
11.0333,-1.83023,0.860458,-0.463648,0.9,7.85184,0.015
11.05,-1.82352,0.847042,-0.463648,0.9,7.86684,0.015
11.0667,-1.81681,0.833625,-0.463648,0.9,7.88184,0.015
11.0833,-1.8101,0.820209,-0.463648,0.9,7.89684,0.015
11.1,-1.8034,0.806792,-0.463648,0.9,7.91184,0.015
11.1167,-1.79669,0.793376,-0.463648,0.9,7.92684,0.015
11.1333,-1.78998,0.77996,-0.463648,0.9,7.94184,0.015
11.15,-1.78327,0.766543,-0.463648,0.9,7.95684,0.015
11.1667,-1.77656,0.753127,-0.463648,0.9,7.97184,0.015
11.1833,-1.76986,0.73971,-0.463648,0.9,7.98684,0.015
11.2,-1.76315,0.726294,-0.463648,0.9,8.00184,0.015
11.2167,-1.75644,0.712878,-0.463648,0.9,8.01684,0.015
11.2333,-1.74973,0.699461,-0.463648,0.9,8.03184,0.015
11.25,-1.74302,0.686045,-0.463648,0.9,8.04684,0.015
11.2667,-1.73631,0.672628,-0.463648,0.9,8.06184,0.015
11.2833,-1.72961,0.659212,-0.463648,0.9,8.07684,0.015
11.3,-1.7229,0.645796,-0.463648,0.9,8.09184,0.015
11.3167,-1.71619,0.632379,-0.463648,0.9,8.10684,0.015
11.3333,-1.70948,0.618963,-0.463648,0.9,8.12184,0.015
11.35,-1.70277,0.605546,-0.463648,0.9,8.13684,0.015
11.3667,-1.69606,0.59213,-0.463648,0.9,8.15184,0.015
11.3833,-1.68936,0.578714,-0.463648,0.9,8.16684,0.015
11.4,-1.68265,0.565297,-0.463648,0.9,8.18184,0.015
11.4167,-1.67594,0.551881,-0.463648,0.9,8.19684,0.015
11.4333,-1.66923,0.538464,-0.463648,0.9,8.21184,0.015
11.45,-1.66252,0.525048,-0.463648,0.9,8.22684,0.015
11.4667,-1.65582,0.511631,-0.463648,0.9,8.24184,0.015
11.4833,-1.64911,0.498215,-0.463648,0.9,8.25684,0.015
11.5,-1.6424,0.484799,-0.463648,0.9,8.27184,0.015
11.5167,-1.63569,0.471382,-0.463648,0.9,8.28684,0.015
11.5333,-1.62898,0.457966,-0.463648,0.9,8.30184,0.015
11.55,-1.62227,0.444549,-0.463648,0.9,8.31684,0.015
11.5667,-1.61557,0.431133,-0.463648,0.9,8.33184,0.015
11.5833,-1.60886,0.417717,-0.463648,0.9,8.34684,0.015
11.6,-1.60215,0.4043,-0.463648,0.9,8.36185,0.015
11.6167,-1.59544,0.390884,-0.463648,0.9,8.37685,0.015
11.6333,-1.58873,0.377467,-0.463648,0.9,8.39185,0.015
11.65,-1.58203,0.364051,-0.463648,0.9,8.40685,0.015
11.6667,-1.57532,0.350635,-0.463648,0.9,8.42185,0.015
11.6833,-1.56861,0.337218,-0.463648,0.9,8.43685,0.015
11.7,-1.5619,0.323802,-0.463648,0.9,8.45185,0.015
11.7167,-1.55519,0.310385,-0.463648,0.9,8.46685,0.015
11.7333,-1.54848,0.296969,-0.463648,0.9,8.48185,0.015
11.75,-1.54178,0.283553,-0.463648,0.9,8.49685,0.015
11.7667,-1.53507,0.270136,-0.463648,0.9,8.51185,0.015
11.7833,-1.52836,0.25672,-0.463648,0.9,8.52685,0.015
11.8,-1.52165,0.243303,-0.463648,0.9,8.54185,0.015
11.8167,-1.51494,0.229887,-0.463648,0.9,8.55685,0.015
11.8333,-1.50824,0.21647,-0.463648,0.9,8.57185,0.015
11.85,-1.50153,0.203054,-0.463648,0.9,8.58685,0.015
11.8667,-1.49482,0.189638,-0.463648,0.9,8.60185,0.015
11.8833,-1.48811,0.176221,-0.463648,0.9,8.61685,0.015
11.9,-1.4814,0.162805,-0.463648,0.9,8.63185,0.015
11.9167,-1.47469,0.149388,-0.463648,0.9,8.64685,0.015
11.9333,-1.46799,0.135972,-0.463648,0.9,8.66185,0.015
11.95,-1.46128,0.122556,-0.463648,0.9,8.67685,0.015
11.9667,-1.45457,0.109139,-0.463648,0.9,8.69185,0.015
11.9833,-1.44786,0.0957228,-0.463648,0.9,8.70685,0.015
12,-1.44115,0.0823064,-0.463648,0.9,8.72185,0.015
12.0167,-1.43444,0.06889,-0.463648,0.9,8.73685,0.015
12.0333,-1.42774,0.0554736,-0.463648,0.9,8.75185,0.015
12.05,-1.42103,0.0420572,-0.463648,0.9,8.76685,0.015
12.0667,-1.41432,0.0286407,-0.463648,0.9,8.78185,0.015
12.0833,-1.40761,0.0152243,-0.463648,0.9,8.79685,0.015
12.1,-1.4009,0.00180793,-0.463648,0.9,8.81186,0.015
12.1167,-1.3942,-0.0116085,-0.463648,0.9,8.82686,0.015
12.1333,-1.38749,-0.0250249,-0.463648,0.9,8.84186,0.015
12.15,-1.38078,-0.0384413,-0.463648,0.9,8.85686,0.015
12.1667,-1.37407,-0.0518577,-0.463648,0.9,8.87186,0.015
12.1833,-1.36736,-0.0652741,-0.463648,0.9,8.88686,0.015
12.2,-1.36065,-0.0786905,-0.463648,0.9,8.90186,0.015
12.2167,-1.35395,-0.0921069,-0.463648,0.9,8.91686,0.015
12.2333,-1.34724,-0.105523,-0.463648,0.9,8.93186,0.015
12.25,-1.34053,-0.11894,-0.463648,0.9,8.94686,0.015
12.2667,-1.33382,-0.132356,-0.463648,0.9,8.96186,0.015
12.2833,-1.32711,-0.145773,-0.463648,0.9,8.97686,0.015
12.3,-1.32041,-0.159189,-0.463648,0.9,8.99186,0.015
12.3167,-1.3137,-0.172605,-0.463648,0.9,9.00686,0.015
12.3333,-1.30699,-0.186022,-0.463648,0.9,9.02186,0.015
12.35,-1.30028,-0.199438,-0.463648,0.9,9.03686,0.015
12.3667,-1.29357,-0.212855,-0.463648,0.9,9.05186,0.015
12.3833,-1.28686,-0.226271,-0.463648,0.9,9.06686,0.015
12.4,-1.28016,-0.239687,-0.463648,0.9,9.08186,0.015
12.4167,-1.27345,-0.253104,-0.463648,0.9,9.09686,0.015
12.4333,-1.26674,-0.26652,-0.463648,0.9,9.11186,0.015
12.45,-1.26003,-0.279937,-0.463648,0.9,9.12686,0.015
12.4667,-1.25332,-0.293353,-0.463648,0.9,9.14186,0.015
12.4833,-1.24662,-0.306769,-0.463648,0.9,9.15686,0.015
12.5,-1.23991,-0.320186,-0.463648,0.9,9.17186,0.015
12.5167,-1.2332,-0.333602,-0.463648,0.9,9.18686,0.015
12.5333,-1.22649,-0.347019,-0.463648,0.9,9.20186,0.015
12.55,-1.21978,-0.360435,-0.463648,0.9,9.21686,0.015
12.5667,-1.21307,-0.373852,-0.463648,0.9,9.23186,0.015
12.5833,-1.20637,-0.387268,-0.463648,0.9,9.24687,0.015
12.6,-1.19966,-0.400684,-0.463648,0.9,9.26187,0.015
12.6167,-1.19295,-0.414101,-0.463648,0.9,9.27687,0.015
12.6333,-1.18624,-0.427517,-0.463648,0.9,9.29187,0.015
12.65,-1.17953,-0.440934,-0.463648,0.9,9.30687,0.015
12.6667,-1.17282,-0.45435,-0.463648,0.9,9.32187,0.015
12.6833,-1.16612,-0.467766,-0.463648,0.9,9.33687,0.015
12.7,-1.15941,-0.481183,-0.463648,0.9,9.35187,0.015
12.7167,-1.1527,-0.494599,-0.463648,0.9,9.36687,0.015
12.7333,-1.14599,-0.508016,-0.463648,0.9,9.38187,0.015
12.75,-1.13928,-0.521432,-0.463648,0.9,9.39687,0.015
12.7667,-1.13258,-0.534848,-0.463648,0.9,9.41187,0.015
12.7833,-1.12587,-0.548265,-0.463648,0.9,9.42687,0.015
12.8,-1.11916,-0.561681,-0.463648,0.9,9.44187,0.015
12.8167,-1.11245,-0.575098,-0.463648,0.9,9.45687,0.015
12.8333,-1.10574,-0.588514,-0.463648,0.9,9.47187,0.015
12.85,-1.09903,-0.60193,-0.463648,0.9,9.48687,0.015
12.8667,-1.09233,-0.615347,-0.463648,0.9,9.50187,0.015
12.8833,-1.08562,-0.628763,-0.463648,0.9,9.51687,0.015
12.9,-1.07891,-0.64218,-0.463648,0.9,9.53187,0.015
12.9167,-1.0722,-0.655596,-0.463648,0.9,9.54687,0.015
